,location,bath,balcony,price_Transformed,BHK,total_sqft_norm
2590,Tumkur Road,2.0,1.0,2.4142636500071166,2,1239.0
2592,Hosa Road,2.0,1.0,2.4434568134414887,2,1365.0
2593,other,2.0,1.0,2.533621560963916,2,1165.0
2595,Green Glen Layout,3.0,2.0,2.4757396611400497,3,1776.42
2598,other,2.0,2.0,2.1430812771149417,2,1107.0
2600,other,3.0,3.0,2.407863475493781,3,1520.0
2601,Kannamangala,3.0,1.0,2.4351516562818496,3,1536.0
2603,other,2.0,1.0,2.1902349571616555,2,1050.0
2604,Hoodi,3.0,2.0,2.5507679481660444,3,1850.0
2605,Billekahalli,2.0,2.0,2.3388800168684982,2,1112.0
2609,7th Phase JP Nagar,3.0,2.0,2.3520796841242335,3,1250.0
2610,Kalena Agrahara,2.0,3.0,2.288027272233296,2,1187.0
2612,Electronic City Phase II,2.0,1.0,2.342391049897255,3,1395.0
2613,Arekere,3.0,2.0,2.4824525135863165,3,2072.0
2614,Kanakpura Road,3.0,3.0,2.333875661984474,3,1450.0
2615,Bannerghatta Road,3.0,2.0,2.4142636500071166,3,1550.0
2617,Hebbal,4.0,3.0,2.6425031855611336,4,3067.0
2618,other,2.0,2.0,2.380002418013182,2,1210.0
2619,Bisuvanahalli,2.0,1.0,2.257530704287577,3,1075.0
2620,other,9.0,1.0,2.8649383952003804,6,11338.0
2622,Kaggadasapura,2.0,2.0,2.390904357255814,3,1470.0
2624,Hosur Road,2.0,2.0,2.516368512754174,3,1590.0
2625,Kanakpura Road,2.0,1.0,2.179239566693868,2,1050.0
2626,Raja Rajeshwari Nagar,2.0,1.0,2.3093214617502857,2,1306.0
2627,Malleshwaram,3.0,2.0,2.6579868114203657,3,2000.0
2630,Sarjapur,3.0,1.0,2.570295263205349,4,3190.0
2631,Ramagondanahalli,2.0,1.0,2.283761008830254,2,1215.0
2632,Budigere,2.0,1.0,2.432301551196587,3,1920.0
2636,Hoodi,2.0,0.0,2.3790296755877596,2,1196.0
2637,Bannerghatta Road,2.0,2.0,2.390904357255814,3,1550.0
2638,Thigalarapalya,2.0,2.0,2.4663887011222068,2,1418.0
2640,KR Puram,2.0,2.0,2.1476974694748656,2,1115.0
2641,other,2.0,2.0,2.364506061680783,2,1170.0
2642,other,2.0,2.0,2.1928036503260646,2,1035.0
2644,Kengeri,2.0,2.0,1.9956058712147415,2,750.0
2645,Thanisandra,3.0,3.0,2.51083734293225,3,1917.0
2646,Kaggadasapura,3.0,3.0,2.3199212383256165,3,1615.0
2648,Koramangala,2.0,2.0,2.505125451363483,2,1325.0
2651,Tumkur Road,2.0,1.0,2.4142636500071166,2,1246.0
2652,Sarjapur,2.0,0.0,2.2068786880579285,2,1215.0
2653,Munnekollal,2.0,2.0,2.2732825270125168,2,1200.0
2655,other,2.0,2.0,2.3296071907373097,2,1200.0
2658,Hormavu,2.0,1.0,2.288027272233296,2,1175.0
2659,Whitefield,2.0,1.0,2.343371043853437,2,920.0
2660,Hosakerehalli,5.0,1.0,2.716589955335919,4,3024.0
2664,other,1.0,2.0,2.153329956164417,2,955.0
2665,Ardendale,3.0,3.0,2.463975079505272,3,1750.0
2666,Uttarahalli,2.0,2.0,2.3477698357090975,3,1425.0
2667,other,3.0,2.0,2.668574043206593,3,2150.0
2669,Kaggadasapura,2.0,2.0,2.2639599879977412,2,1050.0
2670,other,2.0,2.0,2.390904357255814,3,1370.0
2671,Electronic City,2.0,1.0,2.380002418013182,3,1374.0
2672,Harlur,3.0,2.0,2.514544245180624,3,1754.0
2673,Kothanur,3.0,2.0,2.486793794290263,3,1847.0
2674,Ambedkar Nagar,4.0,3.0,2.540061379318044,3,1850.0
2675,Chikka Tirupathi,3.0,1.0,2.533621560963916,3,3297.0
2676,other,2.0,2.0,2.2441188393999556,2,1187.0
2680,other,2.0,2.0,2.5070501370700384,3,3000.0
2681,Thanisandra,1.0,1.0,2.1561993506825576,1,693.0
2682,Dairy Circle,3.0,2.0,2.637511248154857,3,1980.0
2683,KR Puram,2.0,1.0,2.2639599879977412,2,1021.0
2684,Thigalarapalya,2.0,2.0,2.451415280285468,2,1165.0
2685,Horamavu Agara,3.0,2.0,2.4434568134414887,3,1756.0
2686,Bharathi Nagar,3.0,1.0,2.4757396611400497,3,1739.0
2689,Munnekollal,2.0,1.0,2.2542486151829495,2,950.0
2692,Devanahalli,2.0,0.0,2.2956095221825086,2,1080.0
2693,Arekere,2.0,2.0,2.304543028080613,2,1100.0
2694,Ardendale,4.0,1.0,2.620473252872861,4,3200.0
2695,Sarjapur  Road,2.0,1.0,2.4012506422169517,2,1311.0
2696,Raja Rajeshwari Nagar,3.0,1.0,2.364425605024389,3,1608.0
2698,Whitefield,2.0,1.0,2.376235685223555,2,1170.0
2700,Hebbal,2.0,1.0,2.4001720143687537,3,1255.0
2702,Neeladri Nagar,1.0,1.0,1.9774805862754918,1,674.0
2706,Ramagondanahalli,4.0,2.0,2.5663036591135437,3,2257.0
2708,Raja Rajeshwari Nagar,3.0,3.0,2.28728356079295,3,1530.0
2710,Raja Rajeshwari Nagar,2.0,2.0,2.4012506422169517,3,1575.0
2711,Frazer Town,4.0,2.0,2.7067738941968065,3,3500.0
2712,Rajiv Nagar,2.0,1.0,2.4469997265626495,2,1263.0
2713,KR Puram,3.0,0.0,2.369729195543907,3,1559.0
2714,Kengeri Satellite Town,2.0,2.0,2.3520796841242335,2,1043.0
2715,Hennur,2.0,2.0,2.2964364996062385,2,1255.0
2716,JP Nagar,2.0,0.0,2.448443466371594,2,1352.5
2717,Chandapura,1.0,0.0,1.7941019715262065,1,590.0
2718,Yelahanka,3.0,1.0,2.5070501370700384,3,1550.0
2720,other,3.0,3.0,2.570295263205349,3,1900.0
2723,8th Phase JP Nagar,3.0,2.0,2.3848346235531723,3,1455.0
2724,KR Puram,2.0,1.0,2.2108702650522423,2,1035.0
2726,Bellandur,2.0,2.0,2.4142636500071166,2,1299.0
2728,Rachenahalli,2.0,2.0,2.2908652090232473,2,1050.0
2736,other,2.0,0.0,2.1814774036790427,3,1025.0
2737,Malleshwaram,3.0,2.0,2.407863475493781,2,1124.0
2738,Balagere,2.0,1.0,2.3023562042050774,2,1012.0
2739,other,5.0,3.0,2.6579868114203657,7,4500.0
2740,8th Phase JP Nagar,2.0,2.0,2.304543028080613,2,871.0
2741,other,2.0,2.0,2.2068786880579285,2,1020.0
2742,Rachenahalli,3.0,3.0,2.3855261038388527,3,1550.0
2744,Akshaya Nagar,2.0,2.0,2.407863475493781,3,1410.0
2745,Chikka Tirupathi,5.0,3.0,2.5565892512800237,4,3500.0
2746,Whitefield,2.0,1.0,2.390904357255814,2,1118.0
2747,Thanisandra,2.0,1.0,2.364506061680783,2,1098.0
2749,Sarjapur  Road,2.0,2.0,2.390904357255814,2,1145.0
2751,other,2.0,1.0,2.1430812771149417,2,1051.0
2754,Jalahalli,2.0,2.0,2.516368512754174,2,1478.0
2756,Hebbal,2.0,1.0,2.280064970868354,2,823.0
2759,Budigere,4.0,2.0,2.463975079505272,3,1991.0
2761,Gubbalala,3.0,2.0,2.4972098659406576,3,1745.0
2766,5th Phase JP Nagar,2.0,1.0,2.3199212383256165,2,1450.0
2772,Kaggadasapura,2.0,2.0,2.2224686292193874,2,1132.0
2773,Hulimavu,2.0,2.0,2.407863475493781,2,1375.0
2775,Thanisandra,1.0,2.0,2.2781048705786304,1,760.0
2777,Jigani,2.0,2.0,2.2441188393999556,2,918.0
2782,Ardendale,3.0,2.0,2.451415280285468,3,1728.0
2783,Malleshwaram,3.0,1.0,2.6752064166843295,3,2215.0
2784,BTM 2nd Stage,2.0,2.0,2.407863475493781,2,1200.0
2787,other,2.0,2.0,2.3097885255458146,3,1455.0
2788,Rachenahalli,1.0,0.0,2.085525760495031,1,440.0
2789,Kanakpura Road,3.0,2.0,2.4565406480089873,3,1500.0
2793,Old Madras Road,2.0,1.0,2.296711485450422,2,1225.0
2796,Electronic City,2.0,1.0,1.915534214142328,3,880.0
2800,9th Phase JP Nagar,2.0,1.0,2.2224686292193874,2,1005.0
2801,Whitefield,3.0,2.0,2.4711235242287644,3,1562.0
2802,Devanahalli,5.0,2.0,2.736219020083082,4,5000.0
2807,Whitefield,2.0,2.0,2.360444898973766,2,1190.0
2808,other,2.0,2.0,2.276308317343053,2,1070.0
2810,other,2.0,1.0,2.2260662629213854,2,1020.0
2813,other,2.0,1.0,2.2702165163325065,3,1300.0
2814,Hebbal,2.0,1.0,2.5127006434450663,2,1420.0
2816,Hebbal,3.0,2.0,2.3537794248417567,3,1069.0
2817,Marathahalli,3.0,3.0,2.5127006434450663,3,1900.0
2818,Old Airport Road,2.0,1.0,2.4581767291083474,2,1655.0
2819,Uttarahalli,2.0,2.0,2.210235954549579,2,1155.0
2820,Sarjapur  Road,2.0,2.0,2.3723989530691814,3,1300.0
2821,Electronic City,2.0,2.0,2.2441188393999556,2,1100.0
2822,Doddathoguru,2.0,2.0,2.2224686292193874,2,1030.0
2823,Vittasandra,2.0,1.0,2.3731720096653874,2,2105.0
2824,Bhoganhalli,3.0,2.0,2.518173801183998,3,1700.0
2825,Jakkur,3.0,2.0,2.540061379318044,3,1760.0
2829,Bannerghatta Road,2.0,1.0,2.304543028080613,2,912.0
2831,other,3.0,1.0,2.304543028080613,3,1535.0
2832,Haralur Road,2.0,2.0,2.2509200642093465,2,1243.0
2833,Jigani,2.0,2.0,2.3442580732219684,2,918.0
2834,Begur Road,2.0,3.0,2.3723989530691814,3,1500.0
2836,Kasavanhalli,3.0,0.0,2.4351516562818496,3,1476.0
2838,Vijayanagar,1.0,0.0,2.160879679316991,1,606.0
2841,Neeladri Nagar,1.0,0.0,2.058599498505471,1,527.0
2842,other,2.0,2.0,2.407863475493781,2,1300.0
2845,Koramangala,2.0,1.0,2.3916108305266315,2,1140.0
2847,Whitefield,4.0,1.0,2.521728814645472,3,2321.0
2849,Sarjapur  Road,3.0,3.0,2.4379602028844816,3,1725.0
2850,Hebbal,4.0,1.0,2.6961476403567213,4,3067.0
2851,Hennur Road,2.0,1.0,2.343371043853437,3,1186.0
2852,Kanakpura Road,2.0,1.0,2.423490694742521,2,1230.0
2858,Binny Pete,1.0,1.0,2.299171349348421,1,660.0
2859,other,2.0,2.0,2.4757396611400497,2,1036.0
2861,Old Madras Road,2.0,1.0,2.3723989530691814,2,1100.0
2865,Electronics City Phase 1,2.0,1.0,2.3097885255458146,2,1015.0
2868,other,3.0,3.0,2.582924861653658,3,2167.0
2870,other,2.0,2.0,2.390904357255814,2,1165.0
2871,BTM 2nd Stage,2.0,2.0,2.3723989530691814,2,1274.0
2872,Raja Rajeshwari Nagar,2.0,2.0,2.198862632883434,2,1151.0
2874,Thubarahalli,2.0,2.0,2.5070501370700384,3,1626.0
2880,Raja Rajeshwari Nagar,2.0,2.0,2.3520796841242335,3,1570.0
2882,other,2.0,2.0,2.0440990630256364,2,780.0
2888,Kereguddadahalli,2.0,1.0,2.110048363286599,2,904.0
2889,other,2.0,1.0,2.2351192661025268,2,1121.0
2890,7th Phase JP Nagar,2.0,2.0,2.3207614189294454,3,1385.0
2891,Sahakara Nagar,2.0,1.0,2.3718172632818986,2,1270.0
2892,Kanakpura Road,3.0,3.0,2.3097885255458146,3,1450.0
2895,Raja Rajeshwari Nagar,3.0,3.0,2.2967664423432894,3,1580.0
2896,Thanisandra,2.0,1.0,2.276308317343053,2,1111.0
2898,Varthur,2.0,2.0,2.1724048403316476,2,977.0
2901,Sarjapur,4.0,1.0,2.4972098659406576,4,2540.0
2902,Jakkur,2.0,1.0,2.463975079505272,2,1290.0
2904,Abbigere,2.0,1.0,2.1382766631218018,2,795.0
2905,Kanakpura Road,1.0,1.0,2.162996701647244,2,700.0
2906,other,1.0,1.0,2.5447343310547055,2,1463.0
2910,Bommenahalli,3.0,0.0,2.533621560963916,4,1670.0
2911,other,2.0,3.0,2.6465348405600935,3,1875.0
2912,Marsur,3.0,1.0,2.4379602028844816,3,1200.0
2914,1st Phase JP Nagar,4.0,1.0,2.6251514058926886,3,2065.0
2915,Hoskote,3.0,1.0,2.2068786880579285,3,1225.0
2916,Thanisandra,2.0,0.0,2.3232628242493836,2,1185.5
2917,Bellandur,2.0,2.0,2.3097885255458146,2,900.0
2918,Binny Pete,2.0,1.0,2.4407282487466375,2,1350.0
2919,Kaggalipura,1.0,0.0,2.1724048403316476,1,700.0
2920,Mysore Road,2.0,0.0,2.164668313041072,2,1005.0
2923,other,2.0,2.0,2.304543028080613,2,1043.0
2925,Hebbal,2.0,2.0,2.2509200642093465,2,1040.0
2926,other,2.0,2.0,2.3520796841242335,3,1357.0
2933,Doddathoguru,3.0,2.0,2.3520796841242335,3,1549.0
2934,Yeshwanthpur,2.0,2.0,2.463975079505272,2,1400.0
2935,Dodda Nekkundi,2.0,2.0,2.276308317343053,2,1080.0
2936,other,2.0,2.0,2.463975079505272,2,1180.0
2938,Domlur,3.0,2.0,2.5565892512800237,3,1800.0
2939,Haralur Road,2.0,1.0,2.3619974186827086,2,1225.0
2941,Abbigere,2.0,1.0,2.2035566077259765,2,1005.0
2942,Whitefield,2.0,1.0,2.451415280285468,2,1320.0
2945,other,2.0,2.0,2.282242894864343,2,1110.0
2948,Electronic City,2.0,1.0,2.353567701427728,2,1128.0
2949,Jakkur,2.0,1.0,2.463975079505272,2,1452.19
2951,Banashankari,4.0,1.0,2.533621560963916,3,2600.0
2952,other,4.0,2.0,2.7041977692166235,3,2500.0
2955,other,2.0,2.0,2.1325218913463257,2,960.0
2957,Whitefield,2.0,1.0,2.162996701647244,2,735.0
2959,Rajaji Nagar,5.0,0.0,2.6904923883109473,5,2849.0
2960,Hebbal,2.0,1.0,2.4624872215182307,2,1420.0
2962,Bisuvanahalli,1.0,1.0,2.1325218913463257,2,850.0
2963,7th Phase JP Nagar,2.0,2.0,2.486793794290263,3,1575.0
2964,Thigalarapalya,2.0,2.0,2.473446098766075,2,1418.0
2966,Hennur Road,2.0,1.0,2.2269573751398224,2,1065.0
2969,Electronic City Phase II,2.0,1.0,2.1482053664337823,2,1160.0
2970,Kudlu,2.0,2.0,2.2371171131819043,2,1092.0
2972,Yelahanka,3.0,1.0,2.3365988383617675,3,1455.0
2973,Abbigere,1.0,0.0,1.9545840803486552,1,734.0
2974,other,2.0,1.0,2.1902349571616555,2,799.0
2976,Ardendale,2.0,1.0,2.2639599879977412,2,1100.0
2981,other,3.0,2.0,2.8470352997218127,3,3875.0
2983,8th Phase JP Nagar,2.0,1.0,2.2364767647405293,2,1098.0
2985,other,3.0,2.0,2.432301551196587,3,1460.0
2988,Varthur,2.0,1.0,2.1325218913463257,2,1091.0
2989,Yelahanka,2.0,3.0,2.2224686292193874,2,1180.0
2990,Kanakpura Road,3.0,1.0,2.39734704010819,2,1366.0
2991,other,3.0,2.0,2.451415280285468,3,1685.0
2992,Koramangala,2.0,3.0,2.463975079505272,2,1260.0
2993,Whitefield,3.0,2.0,2.615643512031689,3,3010.0
2996,Whitefield,2.0,1.0,2.454430541653619,2,1346.0
2997,Chandapura,1.0,0.0,1.8035604339979152,1,630.0
2999,7th Phase JP Nagar,3.0,2.0,2.5416335627291207,3,1850.0
3001,Electronic City,1.0,1.0,2.153230441481664,2,755.0
3003,other,2.0,2.0,2.2509200642093465,2,1194.0
3005,Hebbal,4.0,2.0,2.7234830040038562,4,4235.0
3007,Rachenahalli,3.0,1.0,2.6106532932671205,3,2250.0
3008,Vijayanagar,2.0,2.0,2.364506061680783,2,1352.0
3009,Thanisandra,3.0,2.0,2.4910330978792534,3,2002.0
3010,other,5.0,1.0,2.678405507215253,4,4000.0
3011,other,2.0,2.0,2.2441188393999556,2,1060.0
3012,Kanakpura Road,2.0,1.0,2.324817869057974,3,1419.59
3013,Raja Rajeshwari Nagar,2.0,2.0,2.2831199610722934,2,1196.0
3015,Electronics City Phase 1,3.0,2.0,2.390904357255814,3,1595.0
3016,Banashankari,2.0,3.0,2.390904357255814,2,1260.0
3018,Frazer Town,2.0,2.0,2.5416335627291207,2,1550.0
3020,Electronic City,5.0,1.0,2.5565892512800237,4,4000.0
3021,Akshaya Nagar,3.0,2.0,2.423490694742521,3,1662.0
3024,Ambedkar Nagar,3.0,2.0,2.505125451363483,3,1862.0
3025,Raja Rajeshwari Nagar,2.0,2.0,2.2639599879977412,2,1419.0
3027,Raja Rajeshwari Nagar,2.0,2.0,2.340687713786285,3,1560.0
3029,Thanisandra,3.0,3.0,2.4012506422169517,3,1634.0
3030,Ambedkar Nagar,5.0,3.0,2.804834968125457,5,5530.0
3034,Nagavarapalya,2.0,1.0,2.4615296977482752,2,1392.0
3035,Jakkur,3.0,1.0,2.5070501370700384,3,1798.0
3036,other,3.0,3.0,2.390904357255814,3,1675.0
3040,Hebbal,3.0,2.0,2.514544245180624,3,1700.0
3041,Hulimavu,2.0,1.0,2.3684898924808424,2,1248.0
3042,other,2.0,1.0,2.299171349348421,2,1147.0
3043,other,2.0,2.0,2.2068786880579285,2,1100.0
3044,Vijayanagar,3.0,2.0,2.4972098659406576,3,1527.0
3046,Kanakpura Road,1.0,1.0,2.0440990630256364,1,525.0
3047,Kaggadasapura,2.0,3.0,2.3199212383256165,2,1100.0
3050,other,3.0,1.0,2.390904357255814,3,2100.0
3052,Ambalipura,2.0,1.0,2.4045844159000165,2,1332.0
3058,Kasavanhalli,2.0,2.0,2.276308317343053,2,1200.0
3059,Ramagondanahalli,2.0,1.0,2.2601236854407354,2,1251.0
3061,other,2.0,3.0,2.360444898973766,3,1400.0
3062,Rajaji Nagar,3.0,3.0,2.6651338928688655,3,1800.0
3063,Hegde Nagar,3.0,2.0,2.4931158156919206,3,1703.0
3066,Jigani,2.0,2.0,2.2299042121560673,2,933.0
3068,Brookefield,2.0,1.0,2.390904357255814,2,1262.0
3069,Yelahanka,2.0,2.0,2.2639599879977412,2,915.0
3070,Panathur,2.0,2.0,2.3365988383617675,3,1370.0
3071,other,2.0,3.0,2.304543028080613,2,1210.0
3072,Kodihalli,4.0,2.0,2.6651338928688655,3,2392.0
3078,Thanisandra,2.0,3.0,2.209361092869047,3,1445.0
3079,Uttarahalli,2.0,1.0,2.304543028080613,3,1300.0
3081,Jakkur,2.0,1.0,2.423490694742521,2,1300.0
3082,Chandapura,2.0,2.0,2.112615077632006,3,1185.0
3091,Hennur Road,2.0,1.0,2.4176664589743386,2,1385.0
3093,Lakshminarayana Pura,2.0,1.0,2.390904357255814,2,1149.0
3094,Sarjapur  Road,3.0,2.0,2.582924861653658,3,2180.0
3097,other,5.0,0.0,2.6106532932671205,5,1200.0
3098,Hulimavu,3.0,1.0,2.533621560963916,3,1818.0
3100,Rajaji Nagar,3.0,2.0,2.651227296618704,3,1640.0
3101,Nagarbhavi,2.0,2.0,2.3024097965663644,3,1350.0
3103,Hoodi,2.0,2.0,2.4931158156919206,2,1430.0
3106,Sarjapur  Road,2.0,3.0,2.304543028080613,2,1084.0
3107,Hennur Road,2.0,1.0,2.3097885255458146,3,1186.0
3108,Kengeri,2.0,2.0,2.276308317343053,2,1255.0
3109,Haralur Road,5.0,3.0,2.650455891094243,4,3400.0
3110,Hosa Road,3.0,1.0,2.371778425909914,3,1541.0
3111,Iblur Village,5.0,1.0,2.6796643043852137,4,3596.0
3112,Raja Rajeshwari Nagar,2.0,2.0,2.3723989530691814,2,1295.0
3115,7th Phase JP Nagar,2.0,2.0,2.3034256199439747,3,1370.0
3116,Electronic City,2.0,1.0,2.2068786880579285,2,1100.0
3117,Hebbal,6.0,2.0,2.775364897407928,4,4772.0
3118,Rajaji Nagar,2.0,1.0,2.582924861653658,2,1370.0
3120,JP Nagar,2.0,2.0,2.3388800168684982,2,1200.0
3127,Somasundara Palya,2.0,3.0,2.3837013744810363,2,1178.0
3128,Dasanapura,3.0,2.0,2.3363234680106784,3,1286.0
3129,Begur Road,2.0,2.0,2.2224686292193874,2,1160.0
3130,Jigani,2.0,2.0,2.304543028080613,2,918.0
3131,Electronic City,3.0,2.0,2.443022855278654,3,1563.0
3134,Hebbal,5.0,3.0,2.7325346020113317,4,3960.0
3136,Kaggadasapura,2.0,2.0,2.276308317343053,2,1325.0
3137,Sonnenahalli,2.0,1.0,2.2371171131819043,2,1100.0
3138,other,3.0,2.0,2.837281694501024,3,3875.0
3139,Gollarapalya Hosahalli,3.0,2.0,2.276308317343053,3,1605.0
3141,Somasundara Palya,2.0,1.0,2.3296071907373097,2,1260.0
3142,Hoodi,3.0,2.0,2.4176664589743386,3,1553.0
3143,Whitefield,2.0,2.0,2.288027272233296,2,1280.0
3144,Hebbal,2.0,2.0,2.390904357255814,3,1550.0
3146,other,3.0,2.0,2.3873346778446094,3,1550.0
3147,Electronics City Phase 1,2.0,1.0,2.410801191132136,3,1515.0
3148,Hosa Road,2.0,1.0,2.4268269704436083,3,1332.0
3149,Electronic City,3.0,2.0,2.3723989530691814,3,1652.0
3150,Hegde Nagar,3.0,1.0,2.4757396611400497,3,1570.0
3151,Sarjapur  Road,4.0,3.0,2.8244650249584335,4,5400.0
3152,Sector 2 HSR Layout,1.0,1.0,2.3296071907373097,1,794.0
3154,7th Phase JP Nagar,3.0,2.0,2.7421221296325644,4,3600.0
3158,other,3.0,2.0,2.6579868114203657,3,2800.0
3159,Sarjapur  Road,3.0,2.0,2.486793794290263,3,1750.0
3162,other,3.0,3.0,2.3723989530691814,3,1665.0
3163,other,4.0,3.0,2.7142059224017854,4,4051.0
3165,Bommasandra,3.0,2.0,2.407863475493781,3,1447.0
3166,Balagere,2.0,1.0,2.390904357255814,2,1012.0
3167,other,3.0,2.0,2.3296071907373097,3,1900.0
3168,other,2.0,2.0,2.4452365173535817,2,1308.0
3173,Gunjur,2.0,2.0,2.2708945376204976,2,1140.0
3174,Jakkur,4.0,0.0,2.6654817853754613,4,3181.0
3176,Kanakapura,3.0,3.0,2.245151554545642,3,1290.0
3179,Akshaya Nagar,3.0,2.0,2.4249871618525582,3,1662.0
3180,other,5.0,3.0,2.9674369313163913,5,8321.0
3184,Battarahalli,3.0,2.0,2.463975079505272,3,1777.0
3186,Anandapura,3.0,2.0,2.3253015609876604,3,1576.0
3189,Raja Rajeshwari Nagar,1.0,1.0,2.129814477647788,1,648.0
3190,Neeladri Nagar,2.0,1.0,2.1902349571616555,3,1167.0
3193,other,5.0,1.0,2.7052343962420924,3,2350.0
3197,other,3.0,2.0,2.570295263205349,3,1991.0
3205,Rachenahalli,3.0,2.0,2.4931158156919206,3,2721.0
3206,Thanisandra,3.0,2.0,2.4615296977482752,3,2000.0
3207,Whitefield,4.0,3.0,2.5635867709547706,4,2500.0
3208,Mallasandra,2.0,2.0,2.3723989530691814,2,1325.0
3209,Kadugodi,2.0,3.0,2.3653089306312993,2,1314.0
3214,other,4.0,2.0,2.3520796841242335,3,2220.0
3215,KR Puram,2.0,0.0,2.283528108799841,2,1192.5
3216,Hebbal,2.0,1.0,2.4624872215182307,2,1420.0
3217,Sarjapur  Road,4.0,1.0,2.451415280285468,3,1888.0
3218,JP Nagar,2.0,1.0,2.440370656792253,2,1300.0
3219,Rajaji Nagar,2.0,0.0,2.4569447026915765,2,1216.0
3222,Harlur,2.0,1.0,2.4294087898352825,2,1290.0
3227,Koramangala,2.0,1.0,2.615643512031689,2,1900.0
3229,Sarjapur  Road,3.0,2.0,2.3296071907373097,3,1300.0
3230,Channasandra,2.0,1.0,2.1476974694748656,2,1115.0
3231,Rajaji Nagar,3.0,2.0,2.7212271080303836,3,2409.0
3232,Ambedkar Nagar,4.0,2.0,2.516368512754174,3,2150.0
3233,Marathahalli,2.0,1.0,2.3684898924808424,3,1305.0
3234,Kanakpura Road,2.0,1.0,2.3114412830095663,2,1252.0
3238,Electronic City Phase II,1.0,1.0,2.162996701647244,2,545.0
3240,Subramanyapura,2.0,2.0,2.3583844829321565,2,1313.0
3243,other,2.0,1.0,2.220573504648009,2,1160.0
3245,Subramanyapura,2.0,2.0,2.4045844159000165,3,1255.0
3247,other,2.0,1.0,2.2441188393999556,2,900.0
3248,Yelahanka New Town,3.0,2.0,2.4379602028844816,3,1700.0
3249,Indira Nagar,3.0,1.0,2.594618821703026,3,1875.0
3250,Uttarahalli,3.0,2.0,2.432301551196587,3,1700.0
3251,Harlur,3.0,2.0,2.4972098659406576,3,1749.0
3255,other,2.0,2.0,2.276308317343053,2,1200.0
3256,Ramagondanahalli,2.0,2.0,2.4972098659406576,3,1610.0
3257,Electronic City,2.0,1.0,2.2509200642093465,2,1070.0
3260,Indira Nagar,2.0,1.0,2.468771283478688,2,1210.0
3262,Thigalarapalya,4.0,3.0,2.730015347348958,4,4190.0
3263,other,2.0,2.0,2.3723989530691814,2,1364.0
3264,Whitefield,3.0,0.0,2.5507679481660444,4,2268.0
3267,Magadi Road,2.0,2.0,2.304543028080613,2,1345.0
3268,other,2.0,2.0,2.214797936699083,2,1110.0
3269,Kengeri,2.0,1.0,2.1724048403316476,2,750.0
3270,other,2.0,2.0,2.2732825270125168,2,1156.0
3271,Pattandur Agrahara,2.0,1.0,2.3286577119251106,2,1247.0
3273,Kaggalipura,2.0,1.0,2.2639599879977412,2,950.0
3276,Vijayanagar,2.0,1.0,2.4711235242287644,3,1520.0
3279,Hennur Road,3.0,2.0,2.5877077448660057,3,2350.0
3281,other,3.0,2.0,2.5565892512800237,3,1672.0
3287,Bommasandra,2.0,1.0,2.1855438271886882,2,920.0
3288,Sarjapur  Road,3.0,2.0,2.3723989530691814,3,1200.0
3289,other,3.0,2.0,2.540061379318044,3,1250.0
3294,Haralur Road,2.0,2.0,2.3097885255458146,2,1464.0
3295,other,3.0,2.0,2.5252119458404625,2,1468.0
3296,Electronics City Phase 1,2.0,1.0,2.4142636500071166,3,1555.0
3298,Whitefield,2.0,0.0,2.304543028080613,2,1150.0
3301,other,2.0,1.0,2.2936680315997555,2,1166.0
3302,other,3.0,1.0,2.699966317536868,3,2779.0
3303,Electronic City,3.0,2.0,2.3199212383256165,3,1350.0
3306,other,3.0,1.0,2.304543028080613,3,1190.0
3307,Kodichikkanahalli,2.0,2.0,2.390904357255814,3,1495.0
3308,Indira Nagar,2.0,2.0,2.4757396611400497,2,1224.0
3309,other,2.0,2.0,2.364506061680783,3,1350.0
3310,Green Glen Layout,2.0,1.0,2.3138975365801104,2,940.0
3311,Raja Rajeshwari Nagar,2.0,1.0,2.304543028080613,2,1100.0
3312,other,2.0,2.0,2.3342932855954426,2,1300.0
3315,Sarjapur  Road,3.0,2.0,2.615643512031689,3,2600.0
3316,Yelahanka,3.0,2.0,2.3954530033305197,3,1517.0
3321,Marathahalli,2.0,2.0,2.3837013744810363,2,1365.0
3322,Electronic City,2.0,3.0,2.0440990630256364,2,1000.0
3323,CV Raman Nagar,2.0,1.0,2.4590518107288126,2,1392.0
3325,Hennur Road,3.0,3.0,2.448641288341878,3,1586.0
3327,Electronic City Phase II,2.0,1.0,2.1186994705078233,2,1065.0
3329,7th Phase JP Nagar,2.0,2.0,2.5070501370700384,3,1575.0
3332,Gubbalala,3.0,2.0,2.486793794290263,3,1745.0
3333,Nagarbhavi,2.0,1.0,2.3296071907373097,2,1223.0
3335,other,2.0,0.0,2.4379602028844816,2,1200.0
3336,Binny Pete,1.0,1.0,2.2514558024695868,1,665.0
3337,Bharathi Nagar,2.0,2.0,2.3723989530691814,2,1351.0
3338,Hebbal,3.0,1.0,2.4200658789830998,3,1355.0
3344,Panathur,2.0,2.0,2.390904357255814,3,1370.0
3348,Hoodi,2.0,0.0,2.2936680315997555,2,1247.0
3350,Balagere,2.0,1.0,2.3660288855518012,2,1020.07
3352,other,2.0,3.0,2.3837013744810363,3,1460.0
3356,Yelahanka,6.0,0.0,2.517273507539272,4,2912.5
3358,Hosa Road,2.0,3.0,2.516368512754174,3,1665.0
3359,Kanakapura,2.0,2.0,2.3477698357090975,2,1295.0
